user_id,customer_id,android_id,trans_time,ipv4,ipv4_flag,ipv4_id
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,105.31.101.87,1,523
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,102.91.33.146,1,524
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,105.31.157.185,1,525
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,105.51.225.207,1,526
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,105.23.178.82,1,3373
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,105.32.222.118,1,3374
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,105.44.246.221,1,3375
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,102.26.140.117,1,3376
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,105.50.154.151,1,3377
6595,4092927,dd3523dbdebfdead,2020-08-04 19:45:18,105.48.145.76,1,3378
6612,4209343,13c0d81065bff8ec,2020-07-27 08:15:04,100.83.70.44,1,3670
6616,4085596,d9c434b91cb6c5e4,2020-08-04 13:15:02,102.92.73.35,1,6058
6624,2628738,56e0c0e3619affd0,2020-06-20 21:15:07,100.111.126.175,1,6925
6626,4175674,b807caffbc015e99,2020-07-28 10:48:53,100.71.247.14,1,2767
6631,4282778,d042d0cf7ab97ed0,2020-07-31 19:20:34,102.164.228.186,1,5280
6634,4005484,85f83199e7742511,2020-06-16 16:55:09,100.66.144.47,1,5729
6635,4205439,1f2fb9d8a03d9bbf,2020-07-20 10:15:47,100.109.94.136,1,7187
6641,2692620,8828b0b097c6b791,2020-07-03 14:25:27,100.83.100.37,1,6433
6647,4115294,e79c22680e26488d,2020-07-10 10:06:25,100.117.56.63,1,763
6647,4115294,e79c22680e26488d,2020-07-10 10:06:25,100.109.140.40,1,764
6647,4115294,e79c22680e26488d,2020-07-10 10:06:25,100.113.1.216,1,765
6648,4250459,3438d83ef0e8884d,2020-07-23 18:05:02,100.75.56.105,1,4916
6648,4250459,3438d83ef0e8884d,2020-07-23 18:05:02,100.103.134.103,1,4917
6655,4180954,b1f154b0948c19db,2020-08-05 01:05:43,100.64.64.209,1,4435
6655,4180954,b1f154b0948c19db,2020-08-05 01:05:43,100.66.85.148,1,4436
6666,4171798,7d0446f12c8b900d,2020-07-29 17:55:02,100.107.26.73,1,6585
6671,4273665,657f24041fa4ab22,2020-07-25 14:35:17,100.69.96.181,1,7012
6674,3931284,2fdbba6eaded71f5,2020-07-30 14:55:53,105.85.195.129,1,3793
6674,3931284,2fdbba6eaded71f5,2020-07-30 14:55:53,102.184.188.198,1,3794
6674,3931284,2fdbba6eaded71f5,2020-07-30 14:55:53,105.84.21.175,1,3795
6674,3931284,2fdbba6eaded71f5,2020-07-30 14:55:53,102.196.158.190,1,3796
6674,3931284,2fdbba6eaded71f5,2020-07-30 14:55:53,105.95.243.103,1,3797
6676,3846489,b5909981054b2bbc,2020-06-26 13:05:09,102.101.112.172,1,6824
6676,3846489,b5909981054b2bbc,2020-06-26 13:05:09,105.47.32.118,1,6825
6676,3846489,b5909981054b2bbc,2020-06-26 13:05:09,102.86.236.12,1,6826
6677,3615907,fabc837cee4b8d40,2020-07-10 12:45:21,100.68.192.17,1,6498
6678,4143538,bd5368a22f4bf705,2020-07-23 17:00:08,100.126.166.110,1,6827
6681,4086110,9e85151d2328c441,2020-06-29 17:20:10,100.98.35.2,1,8211
6682,1744364,796c823e4c8708fe,2020-07-03 11:05:11,100.66.100.40,1,1192
6682,1744364,796c823e4c8708fe,2020-07-03 11:05:11,100.64.200.14,1,1193
6686,3917763,c4dac76cdaed5cb6,2020-07-13 16:25:16,100.74.28.174,1,3654
6688,4275079,46cc393432292a27,2020-07-26 10:50:12,100.73.59.246,1,5625
6690,3449611,c8eaef320ad6e6b0,2020-07-14 11:30:18,100.113.190.72,1,2362
6692,3311728,db2f13faee764643,2020-07-21 09:30:28,100.77.101.208,1,4515
6693,4243949,c8ac5f532b83a07b,2020-07-06 20:00:09,100.66.207.238,1,6016
6696,4252485,38634ba5fa87e4cb,2020-07-14 08:40:02,100.74.248.54,1,7396
6701,4256798,7249d41c28980deb,2020-07-15 17:50:12,105.19.112.255,1,2436
6703,3577195,96041436148eb7a1,2020-07-24 10:50:20,100.110.237.145,1,7432
6705,4273878,66c00c1dc3cf63fa,2020-07-25 18:55:09,100.104.254.111,1,8342
6712,4167238,9de6608d995c7c24,2020-08-05 13:20:06,100.113.100.18,1,7639
6712,4167238,9de6608d995c7c24,2020-08-05 13:20:06,100.73.131.249,1,7640
6717,4276397,6b2545746993b33e,2020-08-05 16:05:08,105.38.54.63,1,8445
6717,4276397,6b2545746993b33e,2020-08-05 16:05:08,105.55.134.93,1,8446
6720,4267120,896e62c1cf04f000,2020-07-20 16:35:10,105.134.79.27,1,5416
6728,4004246,2f32e5665ba90b3b,2020-06-25 19:10:11,105.33.23.200,1,5873
6731,4249225,afcff8132fbb0330,2020-07-10 21:00:08,105.34.188.249,1,158
6738,4220626,3bf54f09ff8ebe68,2020-06-19 12:15:10,198.51.100.111,1,260
6744,4289585,fb3b3df1339ea745,2020-08-05 18:45:06,100.82.99.144,1,489
6745,3497766,a8104eb4164bc964,2020-06-30 15:15:41,105.25.35.230,1,5541
6749,4224046,39e73eca5090bbb8,2020-06-22 11:35:21,100.74.121.234,1,6360
6765,4232417,6f825086a6a93615,2020-08-03 14:45:15,100.94.151.163,1,2821
6768,3826357,bf7573443c0a14da,2020-07-06 07:20:06,100.75.61.132,1,4190
6771,4244794,7cc04f111259b402,2020-07-07 14:45:09,100.66.235.157,1,6891
6775,4285462,d592ecb6734d80ea,2020-08-01 21:45:08,100.108.5.244,1,1573
6776,4251731,65edf3838480daaf,2020-07-16 07:25:08,102.144.188.101,1,4815
6781,4253139,50bca1c72fee3ade,2020-07-23 18:15:02,100.96.47.251,1,4885
6782,4247356,2f0aeb85a9e00da0,2020-07-08 19:40:22,100.88.74.181,1,5980
6788,4246611,5d81120b0cf3e404,2020-07-08 13:10:06,198.51.100.111,1,260
6803,4291471,cad1adb2e1ca12d6,2020-08-06 10:30:03,100.98.109.35,1,2463
6804,4202067,e9bd145947abc6e8,2020-06-06 11:30:12,100.124.229.85,1,2368
6812,4052474,81f51a6e01fd928a,2020-07-20 12:25:24,100.101.25.194,1,8251
6815,4179329,993838807edd34df,2020-06-24 09:25:07,105.134.212.205,1,8084
6817,4257647,46a9f052b094c195,2020-07-16 09:05:27,105.143.244.211,1,575
6819,4213368,254e8fafcd0e96ca,2020-07-28 16:30:08,100.67.226.118,1,4641
6820,2250184,cef71e3544aa6e73,2020-07-27 11:20:06,100.83.2.55,1,12
6826,3999836,88ffdecdd3f4c980,2020-07-08 12:15:16,105.77.250.84,1,6370
6826,3999836,88ffdecdd3f4c980,2020-07-08 12:15:16,105.99.2.117,1,6371
6826,3999836,88ffdecdd3f4c980,2020-07-08 12:15:16,102.161.152.243,1,6372
6833,4253932,57345959580d7735,2020-07-13 12:45:20,105.19.61.254,1,6009
6838,4275933,7c36f48e2885c862,2020-07-28 10:10:09,105.90.51.139,1,5332
6840,4210702,ec2faa8e1930fefa,2020-06-23 10:25:09,102.120.183.76,1,5630
6840,4210702,ec2faa8e1930fefa,2020-06-23 10:25:09,102.114.20.185,1,5631
6844,4267982,37b6dde33b27d447,2020-07-30 16:05:10,100.85.112.242,1,1644
6848,2660662,2cc7977865bbe2b1,2020-06-25 08:25:31,100.97.27.20,1,7945
6852,1801951,388204f168a89779,2020-07-10 19:45:18,100.64.49.132,1,7633
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.73.150.24,1,4128
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,105.136.204.152,1,4129
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.129.142.134,1,4130
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,105.143.238.38,1,4131
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.142.110.51,1,4132
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.138.188.194,1,4133
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.129.132.212,1,5425
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.143.10.149,1,5426
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,105.138.187.29,1,5427
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.138.214.148,1,5428
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,105.141.162.35,1,5429
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.129.237.132,1,5430
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.46.196.234,1,5431
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,105.143.215.129,1,5432
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.143.26.226,1,5433
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.138.53.92,1,7979
6856,1498526,5a0cc501c616eeb3,2020-07-01 11:05:13,102.129.98.176,1,7980
6858,314420,cf19709fa8882009,2020-07-17 08:25:13,105.20.38.251,1,6388
6862,3465451,718c8aea3927ec55,2020-07-11 13:40:10,102.26.184.158,1,2939
6869,3755130,ecfdb25d7df1c063,2020-06-23 13:10:09,105.90.225.59,1,4583
6869,3755130,ecfdb25d7df1c063,2020-06-23 13:10:09,105.103.212.45,1,4584
6869,3755130,ecfdb25d7df1c063,2020-06-23 13:10:09,105.91.5.139,1,4585
6869,3755130,ecfdb25d7df1c063,2020-06-23 13:10:09,105.96.56.87,1,4586
6872,2425038,1ce483f09d81e263,2020-07-13 14:05:44,105.45.156.58,1,1383
6876,4262753,3c3d5e7bbf1a5a65,2020-07-22 11:54:42,100.118.144.72,1,5594
6891,4100038,e78f01910c963ef5,2020-06-04 13:45:09,105.27.173.142,1,6509
6891,4100038,e78f01910c963ef5,2020-06-04 13:45:09,102.37.197.63,1,6510
6891,4100038,e78f01910c963ef5,2020-06-04 13:45:09,100.72.138.195,1,6511
6893,1528599,463dabbdff365253,2020-07-09 15:00:09,102.81.221.83,1,6137
6893,1528599,463dabbdff365253,2020-07-09 15:00:09,105.46.239.133,1,6138
6896,4256767,753583758d19ef49,2020-07-15 08:55:13,105.84.144.162,1,5310
6899,4260347,1806c8da20c1843d,2020-07-17 11:55:20,198.51.100.111,1,260
6908,4169149,9f7cb86693f4b7c9,2020-07-16 22:20:26,100.66.67.32,1,6895
6914,4268411,64fbf011f8788793,2020-07-21 14:51:40,100.68.26.63,1,5329
6914,4268411,64fbf011f8788793,2020-07-21 14:51:40,100.64.210.144,1,6280
6914,4268411,64fbf011f8788793,2020-07-21 14:51:40,100.66.30.11,1,6281
6919,4224323,8cc065de86d79f49,2020-06-22 15:45:09,100.76.156.217,1,708
6924,3742870,438a553fa2a67260,2020-07-01 09:25:07,100.77.159.200,1,5382
6929,4281022,355718a43491cc3a,2020-07-29 21:55:07,100.98.68.76,1,4263
6935,3476315,dc25e2cc9ca57821,2020-07-10 17:40:11,100.64.155.168,1,4888
6938,3502668,6a5cbc39c5de1ff9,2020-07-21 09:05:17,100.69.12.119,1,4551
6944,4285054,51ed5e5f26f6b11d,2020-08-01 16:40:17,100.87.154.86,1,4095
6948,739767,27450754c9263d40,2020-07-01 22:10:09,102.196.30.83,1,1398
6948,739767,27450754c9263d40,2020-07-01 22:10:09,102.146.92.161,1,3692
6948,739767,27450754c9263d40,2020-07-01 22:10:09,102.195.34.77,1,3693
6948,739767,27450754c9263d40,2020-07-01 22:10:09,102.128.229.225,1,3694
6948,739767,27450754c9263d40,2020-07-01 22:10:09,105.83.168.234,1,3695
6948,739767,27450754c9263d40,2020-07-01 22:10:09,105.108.4.92,1,3696
6948,739767,27450754c9263d40,2020-07-01 22:10:09,102.166.129.134,1,3697
6948,739767,27450754c9263d40,2020-07-01 22:10:09,102.180.112.120,1,3698
6948,739767,27450754c9263d40,2020-07-01 22:10:09,102.194.230.60,1,3699
6948,739767,27450754c9263d40,2020-07-01 22:10:09,102.201.70.21,1,3700
6948,739767,27450754c9263d40,2020-07-01 22:10:09,105.85.57.100,1,6339
6950,4269928,ae889f000ecb7e69,2020-07-22 14:15:08,100.102.120.127,1,7641
6952,4262494,a9a3064234f036bf,2020-07-18 09:30:23,102.27.220.210,1,7568
6953,4252168,95617c64cbc182b4,2020-07-15 06:15:05,105.47.196.68,1,6809
6959,4139974,e3cfe6bbcb69b743,2020-07-09 20:05:12,100.68.73.182,1,3964
6972,4051116,ba2e92b0e7f3ed4b,2020-06-17 20:35:13,102.150.240.86,1,3546
6973,4228181,736a8f69826d6d89,2020-06-26 01:03:43,105.26.223.153,1,7286
6982,2604526,bef37648da4816e0,2020-07-18 14:25:13,102.4.165.91,1,1361
6992,4271446,9d94b6b9e6ffd255,2020-07-23 20:25:35,100.69.244.192,1,6272
6995,4262750,1ae7e96903d9d444,2020-07-18 16:35:05,100.120.49.30,1,6999
7004,4263339,e1b60e628001dfc9,2020-07-18 16:35:21,100.102.229.73,1,6672
7010,4156079,30ca6245910c238b,2020-07-08 14:45:11,105.138.107.28,1,6343
7010,4156079,30ca6245910c238b,2020-07-08 14:45:11,102.139.91.239,1,6344
7011,4213858,078d67b5c9c1f78a,2020-06-18 11:00:08,102.4.254.0,1,7709
7011,4213858,078d67b5c9c1f78a,2020-06-18 11:00:08,102.8.33.141,1,7710
7014,4086691,f0e6cb1170de46d0,2020-06-01 08:05:06,100.72.82.19,1,8087
7019,3813304,c2daa6c6b2af0d91,2020-07-29 11:55:18,198.51.100.111,1,260
7026,4267294,65c882888ac92ef0,2020-07-20 17:45:20,102.142.167.78,1,5218
7031,3950209,65b5e0d090e1aa1b,2020-07-20 13:30:02,100.96.52.105,1,5762
7039,4048937,1735ebf86c2f703f,2020-06-30 10:10:16,100.65.151.26,1,2216
7039,4048937,1735ebf86c2f703f,2020-06-30 10:10:16,100.69.87.152,1,2217
7039,4048937,1735ebf86c2f703f,2020-06-30 10:10:16,100.73.78.87,1,2276
7040,4243039,f4ac06b5f405b6f5,2020-07-06 13:20:21,100.119.218.158,1,7040
7041,4246490,8fe85dd3f05d67fc,2020-07-30 07:35:19,100.89.90.14,1,154
7042,4237833,d1c8918f00348e5b,2020-07-15 20:45:05,100.100.165.179,1,6934
7043,3728705,fdfef1b84937c1fd,2020-07-21 15:20:02,100.69.96.142,1,4581
7044,3946454,47db7146ba25760e,2020-06-24 20:20:10,100.113.213.247,1,2223
7044,3946454,47db7146ba25760e,2020-06-24 20:20:10,100.106.203.71,1,2224
7044,3946454,47db7146ba25760e,2020-06-24 20:20:10,100.101.245.29,1,2225
7045,4091383,dffe1332bc718afd,2020-07-07 11:15:11,100.65.96.146,1,3758
7046,4224489,2ea5018895f1f910,2020-06-22 18:50:09,102.90.121.118,1,3824
7082,4278989,1f841aa95bd459d2,2020-07-29 12:05:23,105.134.73.93,1,5306
7092,4117366,ad7388fbc059c4d0,2020-06-01 09:45:09,100.102.138.148,1,4280
7094,3934132,7adef275bd401bce,2020-07-08 13:10:11,100.127.130.185,1,2892
7094,3934132,7adef275bd401bce,2020-07-08 13:10:11,105.47.188.217,1,2893
7094,3934132,7adef275bd401bce,2020-07-08 13:10:11,105.24.114.226,1,2894
7097,4231762,0601d1ee8d05b362,2020-06-29 11:10:16,105.46.124.134,1,6103
7105,4241897,39478cf99d7642b6,2020-07-05 20:35:21,100.110.63.175,1,4279
7118,3856980,23defc5f6af1e0d7,2020-08-01 01:04:29,105.63.29.237,1,1024
7118,3856980,23defc5f6af1e0d7,2020-08-01 01:04:29,105.46.83.140,1,3676
7118,3856980,23defc5f6af1e0d7,2020-08-01 01:04:29,102.43.98.109,1,3677
7118,3856980,23defc5f6af1e0d7,2020-08-01 01:04:29,105.51.97.206,1,3678
7118,3856980,23defc5f6af1e0d7,2020-08-01 01:04:29,102.67.29.76,1,3679
7122,3880389,c8a583e50128208c,2020-07-03 10:15:07,100.65.68.229,1,94
7122,3880389,c8a583e50128208c,2020-07-03 10:15:07,100.79.24.241,1,95
7122,3880389,c8a583e50128208c,2020-07-03 10:15:07,100.71.246.83,1,3190
7122,3880389,c8a583e50128208c,2020-07-03 10:15:07,100.64.63.20,1,3191
7122,3880389,c8a583e50128208c,2020-07-03 10:15:07,100.69.191.195,1,3192
7122,3880389,c8a583e50128208c,2020-07-03 10:15:07,100.64.173.44,1,3368
7123,4235494,9b7d9ac090ac6766,2020-07-09 19:55:16,198.51.100.111,1,260
7126,4193734,43966944bf659d93,2020-07-28 10:54:44,100.117.27.71,1,4850
7126,4193734,43966944bf659d93,2020-07-28 10:54:44,100.111.38.33,1,7586
7133,2054829,7075a359cf5c8d17,2020-07-18 06:10:01,105.77.103.20,1,6136
7137,4149771,85f8b07e5928f773,2020-07-02 11:35:13,100.87.143.135,1,1352
7138,4238637,7449951ed83a962d,2020-07-03 19:25:26,105.48.217.200,1,4198
7139,1777835,c3cad564e87a40c8,2020-08-04 16:15:10,100.66.209.230,1,2283
7144,3674908,bc89f3868e5e86d1,2020-07-23 12:45:04,105.74.245.164,1,2519
7146,1667315,3f82268fec897bea,2020-07-08 10:05:11,100.114.209.85,1,1440
7149,4002623,4586b02bdf068a7e,2020-06-03 14:25:13,100.105.155.36,1,4600
7151,3643361,1c6d7a81b8557d17,2020-07-06 13:30:20,100.74.140.59,1,3986
7152,4278256,9d9499e08049c078,2020-07-28 12:05:19,100.71.98.84,1,8367
7160,4233544,ec2229bf2a3040d8,2020-07-22 17:00:09,105.107.117.122,1,7689
7160,4233544,ec2229bf2a3040d8,2020-07-22 17:00:09,102.23.242.45,1,7690
7160,4233544,ec2229bf2a3040d8,2020-07-22 17:00:09,105.118.35.44,1,7691
7164,4252839,6899414454675ca4,2020-07-16 19:20:06,100.69.135.248,1,7537
7170,1886725,fae3f7f374951488,2020-07-14 18:30:05,100.120.52.82,1,2823
7171,4230678,b02e77db858b3b83,2020-07-09 22:50:08,100.78.61.29,1,5444
7173,4288453,b0043c7c80b885ae,2020-08-04 13:55:28,105.31.252.240,1,5038
7175,4172973,c171e968da3f5a3f,2020-07-24 01:04:58,102.81.163.45,1,7506
7175,4172973,c171e968da3f5a3f,2020-07-24 01:04:58,105.16.98.236,1,7507
7175,4172973,c171e968da3f5a3f,2020-07-24 01:04:58,105.16.167.102,1,7508
7178,4219667,252e952880c43941,2020-06-19 14:35:07,105.130.155.131,1,2260
7183,4251690,645ff80ce7d2fb1e,2020-07-12 16:40:02,100.116.78.199,1,3995
7184,2009432,7c11744ced69a92e,2020-06-02 08:50:07,102.21.144.222,1,4753
7184,2009432,7c11744ced69a92e,2020-06-02 08:50:07,105.107.133.222,1,4754
7184,2009432,7c11744ced69a92e,2020-06-02 08:50:07,102.193.96.255,1,4755
7185,4288201,f55f946d307ca4d4,2020-08-04 11:15:26,100.117.210.224,1,4417
7186,4257816,34c4acf5b5ee87d1,2020-07-16 09:55:21,100.99.1.4,1,6177
7194,4269963,6f6fa78a0fc78e16,2020-07-22 16:20:19,105.5.30.47,1,7764
7199,4233725,5b17ff4f5ac61df6,2020-07-01 11:20:15,102.4.117.100,1,2592
7211,4240432,77d276697c2030e8,2020-07-07 16:45:09,100.97.243.3,1,4910
7219,4239448,9fde4b5eb7c22b26,2020-07-08 11:25:10,100.70.195.67,1,5019
7220,4233166,53f9243dc5f054a6,2020-07-15 11:50:09,100.70.142.144,1,6626
7228,4105609,11bb094eef38937c,2020-06-15 14:30:10,100.66.238.226,1,7603
7228,4105609,11bb094eef38937c,2020-06-15 14:30:10,100.67.151.34,1,7604
7235,3759968,fac251d6f4dd52be,2020-07-23 22:55:10,100.73.64.162,1,6717
7245,4288344,a86c98afa42ce67c,2020-08-04 13:44:50,100.65.155.60,1,238
7245,4288344,a86c98afa42ce67c,2020-08-04 13:44:50,100.105.8.65,1,239
7245,4288344,a86c98afa42ce67c,2020-08-04 13:44:50,100.71.211.4,1,2430
7245,4288344,a86c98afa42ce67c,2020-08-04 13:44:50,100.75.84.138,1,2431
7245,4288344,a86c98afa42ce67c,2020-08-04 13:44:50,100.75.20.226,1,2432
7251,4288496,a592894fae11335a,2020-08-04 15:00:08,105.37.101.130,1,6856
7252,4272512,87d3ab2efcfbf7b7,2020-07-29 14:55:01,100.100.8.240,1,8074
7254,4175734,a1a82e5b531a7ca4,2020-07-22 15:55:22,100.117.231.14,1,6409
7256,3808275,a8e31590ac3cd8d6,2020-07-23 12:25:15,100.69.242.255,1,7629
7266,4260560,826b95371ea7aef1,2020-07-18 10:35:16,100.97.196.75,1,4823
7273,4240189,b3ca6d0876ddc5cc,2020-07-04 17:50:09,100.88.183.55,1,1266
7276,4225558,753d0f61e7589ba7,2020-06-23 21:10:10,100.102.198.153,1,1740
7288,4067191,34c85cc13a4cf056,2020-07-26 19:00:18,100.83.136.133,1,7996
7292,3605758,bd8e97892cf9c4ab,2020-07-04 14:10:12,100.75.187.58,1,7810
7296,633890,34486692a12ed949,2020-07-28 10:57:15,102.93.114.145,1,6181
7307,4247279,a1a5d107476c995c,2020-07-08 18:35:07,100.67.174.62,1,4009
7308,4117285,c0a14853e57d395a,2020-06-09 11:45:18,100.74.43.98,1,2122
7312,4278951,f311ecb4dc88451e,2020-08-06 09:25:36,169.254.1.1,1,479
7317,4272704,9869c8d9a708e7ad,2020-07-24 15:45:16,100.70.212.27,1,3957
7320,3911508,cfa56bb39743ac60,2020-06-22 01:02:21,105.23.93.147,1,7393
7320,3911508,cfa56bb39743ac60,2020-06-22 01:02:21,102.24.94.183,1,7394
7320,3911508,cfa56bb39743ac60,2020-06-22 01:02:21,102.40.245.201,1,7395
7321,4135839,5a607415e30401f2,2020-07-02 09:55:09,100.70.218.43,1,2986
7321,4135839,5a607415e30401f2,2020-07-02 09:55:09,100.74.51.127,1,2987
7326,4248453,0b0bc33aa9f625d4,2020-07-23 11:30:20,100.68.149.29,1,7196
7326,4248453,0b0bc33aa9f625d4,2020-07-23 11:30:20,100.68.119.52,1,8300
7335,4262807,fbf3026d267b8664,2020-07-18 11:50:09,102.143.124.102,1,2587
7368,3967987,e8e39c928563db2f,2020-07-17 08:10:20,100.71.164.49,1,2529
7370,4259374,5234c71f5cb14ba0,2020-07-16 17:05:31,102.59.33.160,1,4352
7377,4233957,223561f8f1cf2c2c,2020-07-02 12:55:11,100.80.159.97,1,2528
7381,4269164,3bd94236219ec43f,2020-07-22 11:05:06,105.37.237.160,1,4384
7382,4121977,3593979940a9567e,2020-07-25 17:45:20,100.114.176.199,1,3559
7382,4121977,3593979940a9567e,2020-07-25 17:45:20,100.98.45.252,1,3560
7384,4282044,c74f3002ec0c76a4,2020-07-30 15:00:02,102.8.200.228,1,2658
7385,4014877,a42171c1c36e39f1,2020-06-14 22:15:08,100.68.213.148,1,7601
7386,3558755,655b1f226ecc7552,2020-06-17 03:25:07,100.71.33.0,1,3943
7391,1283714,253ad8d95817bfd2,2020-07-10 09:15:16,100.68.61.137,1,4014
7391,1283714,253ad8d95817bfd2,2020-07-10 09:15:16,100.80.190.50,1,5447
7391,1283714,253ad8d95817bfd2,2020-07-10 09:15:16,100.65.22.129,1,5448
7391,1283714,253ad8d95817bfd2,2020-07-10 09:15:16,100.73.220.7,1,8022
7400,4037038,f63547932e680d95,2020-07-17 13:15:14,100.105.46.100,1,5903
7402,4243006,185deb6a75b2c959,2020-07-06 13:20:19,102.122.95.230,1,5285
7402,4243006,185deb6a75b2c959,2020-07-06 13:20:19,102.126.188.110,1,5286
7402,4243006,185deb6a75b2c959,2020-07-06 13:20:19,102.124.35.241,1,5287
7402,4243006,185deb6a75b2c959,2020-07-06 13:20:19,100.105.90.233,1,5291
7402,4243006,185deb6a75b2c959,2020-07-06 13:20:19,105.32.185.202,1,5292
7402,4243006,185deb6a75b2c959,2020-07-06 13:20:19,102.126.20.78,1,8358
7402,4243006,185deb6a75b2c959,2020-07-06 13:20:19,102.122.205.229,1,8359
7411,4231019,61b727c2bcd34e5a,2020-06-28 14:50:08,100.115.23.61,1,7868
7413,2036187,f9fa5fb62daaf330,2020-08-02 19:05:04,100.105.127.223,1,1304
7418,354211,a8e2c13fe8986a21,2020-07-16 11:25:10,100.119.209.192,1,3093
7422,4286201,f4201e303050bc98,2020-08-02 13:00:18,100.117.82.94,1,2121
7423,3205787,3f78a6791db8ee38,2020-06-16 10:25:14,100.108.31.81,1,4559
7425,4114490,465334dd573d12df,2020-06-09 11:55:18,100.87.129.79,1,7372
7434,1411891,dbf2ed568f46e2e3,2020-06-23 09:05:11,100.105.250.124,1,7371
7437,4280383,05f4f8c22bbacfba,2020-07-29 16:50:15,102.1.33.51,1,5441
7438,3643706,9aa07fd33156cab2,2020-06-28 12:21:45,100.64.83.232,1,533
7441,4255270,4f85c1ede13b9ff1,2020-07-14 14:20:12,105.138.115.248,1,7721
7456,4252708,40c3f5b57d6de855,2020-07-13 12:06:27,105.101.39.34,1,2081
7466,4242238,097dceabfe9c28cb,2020-07-20 20:20:02,100.72.125.76,1,6376
7468,4212169,523a043eff9e6339,2020-06-17 12:35:17,100.69.165.153,1,4655
7468,4212169,523a043eff9e6339,2020-06-17 12:35:17,100.69.197.174,1,4656
7476,4191123,5a5d58dc7e19e2ff,2020-06-09 13:43:28,100.72.158.134,1,783
7476,4191123,5a5d58dc7e19e2ff,2020-06-09 13:43:28,100.77.1.170,1,784
7478,4139521,6487fec6a4e8c54b,2020-06-28 15:15:10,100.66.55.153,1,5538
7489,3775478,c46af89297feae7b,2020-07-03 09:40:18,102.46.7.107,1,7872
7490,3838151,895a751258c9c286,2020-07-19 07:45:09,100.68.162.199,1,6116
7496,4234649,a55f37b7371c9604,2020-07-04 14:45:07,100.101.52.7,1,1809
7499,4279470,f2b2679ebd0a8555,2020-08-06 01:30:09,100.68.170.147,1,4915
7524,4145202,46d662b865da03fa,2020-06-24 05:00:39,100.72.161.125,1,2088
7530,4288509,b3bbe663f0aca265,2020-08-04 18:00:07,102.226.189.72,1,7315
7536,4182614,fd85a8b88134eea2,2020-08-01 18:45:15,100.110.113.76,1,6497
7540,3823845,e931e72cde27ed64,2020-07-02 06:25:08,100.124.43.28,1,1062
7554,4163508,171919c04610e432,2020-07-23 09:00:10,100.107.36.182,1,6799
7555,4253848,5294a0d7adbdb5b1,2020-07-13 11:55:15,100.71.40.168,1,7055
7558,4138758,b669942b9f0c1ffb,2020-07-16 10:55:12,100.67.44.115,1,8422
7563,4146432,3b01d015ce29c5aa,2020-07-01 15:25:12,100.108.217.177,1,6954
7565,3716125,49a3b8d7e38c1847,2020-07-07 14:00:13,102.5.90.234,1,6872
7565,3716125,49a3b8d7e38c1847,2020-07-07 14:00:13,100.75.166.209,1,6873
7567,4267122,3f0be050ff2c6c6b,2020-07-20 16:35:21,102.78.13.241,1,3891
7567,4267122,3f0be050ff2c6c6b,2020-07-20 16:35:21,102.231.171.205,1,3892
7568,4193858,11546457a7cf663f,2020-07-06 10:15:16,100.118.44.57,1,5911
7572,3664367,a44b5446ef18cec2,2020-07-03 13:40:15,100.72.91.150,1,1981
7577,4238133,e0da72de0ed496c9,2020-07-14 15:45:07,100.113.161.122,1,3558
7595,4290324,cf8dc5fd701f48d7,2020-08-06 19:15:06,100.105.239.166,1,4867
7597,4256184,99283c2b2422d3bc,2020-07-15 13:30:06,100.64.27.254,1,2210
7598,1973847,285f1d4ddf2bb998,2020-07-16 11:05:19,100.103.31.41,1,1825
7602,4263086,ed4cde944c83a707,2020-07-19 16:20:12,100.105.143.41,1,2043
7604,3970416,e011f50470c77154,2020-07-17 13:15:17,100.109.3.138,1,3568
7605,4203907,b7887f067718e533,2020-07-04 17:35:09,105.41.29.237,1,6908
